source,id,label,caption,url
cc,3f961,_ riding with _,family of 4 riding a motorcycle,https://media.istockphoto.com/photos/family-of-4-riding-a-motorcycle-in-china-picture-id458888519
cc,75bf6,_ dancing with _,folk dancers perform during independence day celebration,http://l7.alamy.com/zooms/d71a806cb6bc44b58163f7cc0573e6f8/ukrainian-folk-dancers-perform-during-ukraines-independence-day-celebration-dfj8k5.jpg
cc,c08f6,_ installing a fence with _,airmen help to install a fence,http://l7.alamy.com/zooms/9a57950bb00e4ca7a426569fb1058045/us-air-force-airmen-from-the-65th-civil-engineer-squadron-help-to-he9c77.jpg
cc,42dc7,_ playing baseball with _,person dives back to first base ahead of the tag of person during the third inning of their regional game on sunday .,https://www.ocregister.com/wp-content/uploads/migration/o8b/o8bkq7-b88728439z.120160605151834000gajgvhl5.10.jpg?w=620
cc,c376a,_ playing football with _,"football coach , center , celebrates a score with members of the team .",https://northwestgirlphotography.files.wordpress.com/2014/12/113014-cgt-spt-civil-war-helfrich-ac.jpg?w=1024
cc,1628e,_ playing soccer with _,football player fights with person for the ball,http://l7.alamy.com/zooms/4fc9b8a782bc4ed5a47a6d83567b1ecd/luis-fabiano-fights-with-izquierdo-for-the-ball-ap05jt.jpg
cc,eb1ed,_ riding bicycles with _,high school students bicycle along a beautiful paved trail along river .,https://www.nps.gov/common/uploads/stories/images/819574BD-155D-451F-67F38816013DB5F3/819574BD-155D-451F-67F38816013DB5F3.jpg
cc,37bab,_ kissing _,a stylish young couple kiss in an abandoned building,https://media.gettyimages.com/photos/stylish-young-couple-kiss-in-an-abandoned-building-picture-id79095991
cc,2b76c,_ playing basketball with _,driving the lane olympic athlete dribbles past award winner in the second half on wednesday night .,https://www.japantimes.co.jp/wp-content/uploads/2014/11/p12-nba-a-20141107.jpg
cc,431f5,_ shopping with _,country pop artist and dream pop artist engage in a little retail therapy .,https://i.pinimg.com/736x/ec/2d/7c/ec2d7c334f6c9232aba0e014f3dfa74f--celebrity-hairstyles--short-curly-hairstyles.jpg
cc,603ae,_ treating _,doctor talking to a patient at the hospital,https://media.gettyimages.com/photos/doctor-talking-to-a-patient-at-the-hospital-picture-id161710217?s=612x612
cc,6c916,_ patrolling with _,"security forces patrol jungle near the border , holding guns and looking into the trees .",http://www.abc.net.au/news/image/7894046-3x2-700x467.jpg
cc,157ad,_ scuba diving with _,scuba divers study a big fish on the ocean floor,https://static1.squarespace.com/static/57513b95d51cd4495abc303b/5914e02dd2b857304e926288/5914e04ad1758e863cf286e4/1510550599485/Diving.jpg
cc,92818,_ taking a photo of _,couple taking photo with cellphone on the beach,https://ak7.picdn.net/shutterstock/videos/4166017/thumb/8.jpg
cc,dd28c,_ getting beers with _,boy band celebrate holiday the traditional way by taking over a pub and drinking it dry .,https://media.gettyimages.com/photos/british-boy-band-westlife-celebrate-st-patricks-day-the-traditional-picture-id2446775
cc,f5a1f,_ surfing with _,teenagers prepare to surf in the ocean,https://media.istockphoto.com/photos/teenagers-prepare-to-surf-in-the-ocean-picture-id617908690?k=6&m=617908690&s=612x612&w=0&h=OwXNe5VpPwG5vq30eRwnWb_obhfuz0knykOmHPsSA0Q=
cc,67922,_ coaching _,basketball shooting guard giving some advice to players during practice .,https://cdn-s3.si.com/s3fs-public/images/001239045.JPG
cc,5f24e,_ kissing _,female fans kissed in the crowds .,https://media1.popsugar-assets.com/files/thumbor/sqBtxFM8xH-iWHJuZz1MXzSuxDI/fit-in/1024x1024/filters:format_auto-!!-:strip_icc-!!-/2014/04/18/931/n/3019466/3db0e58874ececa3_484298015/i/Two-female-fans-kissed-crowds-Coachella.jpg
cc,3ae83,_ playing football with _,american football player chases american football player after his interception in the second quarter during their game .,http://www.dailyherald.com/storyimage/DA/20150920/news/150929920/EP/1/1/EP-150929920.jpg&updated=201509201758&MaxW=800&maxH=800&noborder
coco,515289,_ riding bicycles with _,People riding bicycles down the road approaching a bird.,http://images.cocodataset.org/val2014/COCO_val2014_000000515289.jpg
coco,412151,_ helping _ with his bike,A bicycle store shows two males leaning toward a bike.,http://images.cocodataset.org/val2014/COCO_val2014_000000412151.jpg
coco,334321,_ sitting on a bench with _,A large white dog is sitting on a bench beside an elderly man.,http://images.cocodataset.org/val2014/COCO_val2014_000000334321.jpg
coco,235302,_ sitting on _'s lap,A newly married emo hipster couple sitting on a bench.,http://images.cocodataset.org/val2014/COCO_val2014_000000235302.jpg
coco,157269,_ doing construction work with _,several men on a street corner repairing a street sign,http://images.cocodataset.org/val2014/COCO_val2014_000000157269.jpg
coco,476597,_ talking with _,Two men are talking to each other near a fish tank.,http://images.cocodataset.org/val2014/COCO_val2014_000000476597.jpg
coco,540264,_ fixing _'s bowtie,a person tying another persons neck tie wearing a suit,http://images.cocodataset.org/val2014/COCO_val2014_000000540264.jpg
coco,260166,_ riding an elephant with _,A group of people sitting on the back of an elephant.,http://images.cocodataset.org/val2014/COCO_val2014_000000260166.jpg
coco,301867,_ laughing with _,THERE ARE WOMEN THAT ARE LAUGHING UNDER THE UMBRELLA,http://images.cocodataset.org/val2014/COCO_val2014_000000301867.jpg
coco,299319,_ walking with _,Two women walking side by side holding umbrellas.,http://images.cocodataset.org/val2014/COCO_val2014_000000299319.jpg
coco,278506,_ playing frisbee with _,A crowded beach with people playing frisbee,http://images.cocodataset.org/val2014/COCO_val2014_000000278506.jpg
coco,289423,_ chasing the frisbee with _,Two younger people playing a game of frisbee.,http://images.cocodataset.org/val2014/COCO_val2014_000000289423.jpg
coco,360661,_ racing horses with _,A couple of jockey's riding the horses through the beach.,http://images.cocodataset.org/val2014/COCO_val2014_000000360661.jpg
coco,535668,_ playing baseball with _,A baseball player bending over to hit a ball.,http://images.cocodataset.org/val2014/COCO_val2014_000000535668.jpg
coco,138975,_ skiing with _,Two men in skis are standing on a ski slope.,http://images.cocodataset.org/val2014/COCO_val2014_000000138975.jpg
coco,10442,_ playing baseball with _,there are many baseball players greeting each other on the field,http://images.cocodataset.org/val2014/COCO_val2014_000000010442.jpg
coco,185036,_ skiing with _,A group of people riding skis across snow covered ground.,http://images.cocodataset.org/val2014/COCO_val2014_000000185036.jpg
coco,472854,_ skateboarding with _,Two men on skateboards on  the pavement,http://images.cocodataset.org/val2014/COCO_val2014_000000472854.jpg
coco,577826,_ skateboarding with _,Two skateboarders riding their boards on a sidewalk.,http://images.cocodataset.org/val2014/COCO_val2014_000000577826.jpg
coco,127451,_ snowboarding with _,Two men riding snowboards in a snow storm down a slope.,http://images.cocodataset.org/val2014/COCO_val2014_000000127451.jpg
coco,375521,_ inspecting a snowboard with _,Two people outside in snow gear with a snowboard.,http://images.cocodataset.org/val2014/COCO_val2014_000000375521.jpg
coco,550444,_ playing soccer with _,a group of men playing a game of soccer,http://images.cocodataset.org/val2014/COCO_val2014_000000550444.jpg
coco,438862,_ playing soccer with _,a group of adults playing soccer on a field,http://images.cocodataset.org/val2014/COCO_val2014_000000438862.jpg
coco,453757,_ competing against _ for the soccer ball,A group of men playing a game of soccer on a field.,http://images.cocodataset.org/val2014/COCO_val2014_000000453757.jpg
coco,195829,_ playing soccer against _,A group of young men playing a game of soccer.,http://images.cocodataset.org/val2014/COCO_val2014_000000195829.jpg
coco,180560,_ giving _ a birthday cake,Two women in a room with one of them holding a cake.,http://images.cocodataset.org/val2014/COCO_val2014_000000180560.jpg
coco,66423,_ practicing surfing with _,Group pf people learning how to surf on the beach.,http://images.cocodataset.org/val2014/COCO_val2014_000000066423.jpg
coco,476280,_ walking on the beach with _,A man holds a surf board and walks with a woman.,http://images.cocodataset.org/val2014/COCO_val2014_000000476280.jpg
coco,317595,_ eating sandwiches with _,three guys sitting down eating sandwiches and smiling,http://images.cocodataset.org/val2014/COCO_val2014_000000317595.jpg
coco,471009,_ flying a kite with _,The woman is flying her kite on the beach.,http://images.cocodataset.org/val2014/COCO_val2014_000000471009.jpg
coco,400538,_ studying with _,Many students sit together and talk in a classroom.,http://images.cocodataset.org/val2014/COCO_val2014_000000400538.jpg
coco,212704,_ showing _ something on a computer screen,Four girls who are looking at a computer.,http://images.cocodataset.org/val2014/COCO_val2014_000000212704.jpg
coco,421010,_ having lunch with _,Two women having lunch together while man stood by them.,http://images.cocodataset.org/val2014/COCO_val2014_000000421010.jpg
coco,527025,_ cutting a ribbon with _,People standing outside doorway with ribbon across it.,http://images.cocodataset.org/val2014/COCO_val2014_000000527025.jpg
coco,12547,_ sitting on a bench with _,Two elderly people are sitting on a city bench.,http://images.cocodataset.org/val2014/COCO_val2014_000000012547.jpg
coco,527102,_ eating with _,A man sitting in a chair holding a yellow umbrella.,http://images.cocodataset.org/val2014/COCO_val2014_000000527102.jpg
coco,310553,_ giving _ a motorcycle ride,A man riding on the back of a motorcycle with a woman.,http://images.cocodataset.org/val2014/COCO_val2014_000000310553.jpg
coco,539124,_ talking with _,A young girl riding a skateboard next to two guys.,http://images.cocodataset.org/val2014/COCO_val2014_000000539124.jpg
coco,43133,_ giving _ a boat ride,A picture of several people in a sail boat in the ocean.,http://images.cocodataset.org/val2014/COCO_val2014_000000043133.jpg
coco,147471,_ hiking with _,A man and women rest as there dog stands on the trail.,http://images.cocodataset.org/val2014/COCO_val2014_000000147471.jpg
coco,546424,_ marrying _,a black and white photo of a person in a suit and a person in a dress,http://images.cocodataset.org/val2014/COCO_val2014_000000546424.jpg
coco,336793,_ marrying _,a couple standing next to each other in wedding outfits,http://images.cocodataset.org/val2014/COCO_val2014_000000336793.jpg
coco,29886,_ talking to _,Two people sitting at a table having a conversation.,http://images.cocodataset.org/val2014/COCO_val2014_000000029886.jpg
coco,369122,_ having a picnic with _,A group of people sitting around out doors sharing a meal together.,http://images.cocodataset.org/val2014/COCO_val2014_000000369122.jpg
coco,519853,_ playing in the water with _,three people wading in shallow waters with a frisbee flying by,http://images.cocodataset.org/val2014/COCO_val2014_000000519853.jpg
coco,259665,_ playing frisbee with _,Three people hold Frisbees while one of them throws his.,http://images.cocodataset.org/val2014/COCO_val2014_000000259665.jpg
coco,287436,_ choosing produce with _,People standing over a barrel with several fruit in it.,http://images.cocodataset.org/val2014/COCO_val2014_000000287436.jpg
coco,85029,_ buying bananas with _,a group of people picking out bananas from carts,http://images.cocodataset.org/val2014/COCO_val2014_000000085029.jpg
coco,387375,_ riding on a ski lift with _,A group of people riding on top of a ski lift.,http://images.cocodataset.org/val2014/COCO_val2014_000000387375.jpg
coco,245182,_ racing on skis with _,A group of skiers skiing in a line with spectators on the side.,http://images.cocodataset.org/val2014/COCO_val2014_000000245182.jpg
coco,550601,_ waterskiing with _,Two people are in the air as they perform water stunts.,http://images.cocodataset.org/val2014/COCO_val2014_000000550601.jpg
coco,67218,_ snowboarding with _,A group of people riding snow boards on top of a slope.,http://images.cocodataset.org/val2014/COCO_val2014_000000067218.jpg
coco,260025,_ cutting a wedding cake with _,A dated image of a newly married couple cutting a wedding cake.,http://images.cocodataset.org/val2014/COCO_val2014_000000260025.jpg
coco,89355,_ carrying surfboards with _,Black and white picture of two blond women walking on beach with surf board.,http://images.cocodataset.org/val2014/COCO_val2014_000000089355.jpg
coco,480210,_ carrying surfboards with _,two surfers are carrying two long surfboards at the beach,http://images.cocodataset.org/val2014/COCO_val2014_000000480210.jpg
coco,468784,_ cutting a wedding cake with _,A bride and groom holding a knife to a three tier wedding cake.,http://images.cocodataset.org/val2014/COCO_val2014_000000468784.jpg
coco,469203,_ cutting a cake with _,A bride and a groom cut into a wedding cake together.,http://images.cocodataset.org/val2014/COCO_val2014_000000469203.jpg
coco,164330,_ eating pizza with _,People are sitting at a table and eating some pizza.,http://images.cocodataset.org/val2014/COCO_val2014_000000164330.jpg
coco,279138,_ opening presents with _,Two women sitting on the floor with gifts in a living room.,http://images.cocodataset.org/val2014/COCO_val2014_000000279138.jpg
coco,32362,_ playing a video game with _,Two men playing a video game in a room.,http://images.cocodataset.org/val2014/COCO_val2014_000000032362.jpg
coco,167337,_ batting against _,A pitcher getting ready to hit a baseball.,http://images.cocodataset.org/val2014/COCO_val2014_000000167337.jpg
coco,278365,_ eating with _,Lady with a slice of piece in front of a stack of pizza boxes.,http://images.cocodataset.org/val2014/COCO_val2014_000000278365.jpg
coco,247317,_ dining with _,Two people are finishing a meal in a restaurant.,http://images.cocodataset.org/val2014/COCO_val2014_000000247317.jpg
coco,393511,_ having a meal with _,A bunch of people at a table eating.,http://images.cocodataset.org/val2014/COCO_val2014_000000393511.jpg
coco,45094,_ drinking wine with _,A man drinking wine at a wine tasting.,http://images.cocodataset.org/val2014/COCO_val2014_000000045094.jpg
coco,393267,_ serving _,Several people are standing at a table looking at wine bottles.,http://images.cocodataset.org/val2014/COCO_val2014_000000393267.jpg
coco,463837,_ drinking with _,A group of men sitting around a table together.,http://images.cocodataset.org/val2014/COCO_val2014_000000463837.jpg
coco,442726,_ racing bicycles with _,A long line a men on bicycles in a race.,http://images.cocodataset.org/val2014/COCO_val2014_000000442726.jpg
coco,38829,_ giving _ a bicycle ride,A man riding a bicycle with a boy on the back of it.,http://images.cocodataset.org/val2014/COCO_val2014_000000038829.jpg
coco,534827,_ riding motorcycles with _,a group of young men are riding their motocycles down the street,http://images.cocodataset.org/val2014/COCO_val2014_000000534827.jpg
coco,490582,_ giving _ a motorcycle ride,A man and a woman on a motorcycle in helmets.,http://images.cocodataset.org/val2014/COCO_val2014_000000490582.jpg
coco,252940,_ holding up an umbrella for _,A woman holding an umbrella over another man.,http://images.cocodataset.org/val2014/COCO_val2014_000000252940.jpg
coco,140640,_ cutting cake with _,A group of women wearing hats while standing at a dessert table.,http://images.cocodataset.org/val2014/COCO_val2014_000000140640.jpg
coco,3326,_ rowing with _,A couple paddling in a canoe on a river,http://images.cocodataset.org/val2014/COCO_val2014_000000003326.jpg
coco,177856,_ giving _ a boat ride,A crowd of people riding on top of a yellow and white boat.,http://images.cocodataset.org/val2014/COCO_val2014_000000177856.jpg
coco,324082,_ patrolling with _,Two police officers on horses in front of a building.,http://images.cocodataset.org/val2014/COCO_val2014_000000324082.jpg
coco,561336,_ coaching _,A group of men on a field playing baseball.,http://images.cocodataset.org/val2014/COCO_val2014_000000561336.jpg
coco,577403,_ riding skateboards with _,A couple of young boys with skateboards pass a city bus,http://images.cocodataset.org/val2014/COCO_val2014_000000577403.jpg
coco,88286,_ pushing _ on a skateboard,a person on a skate board getting pushed by someone else,http://images.cocodataset.org/val2014/COCO_val2014_000000088286.jpg
coco,212261,_ preparing food with _,some people at a white counter are making food,http://images.cocodataset.org/val2014/COCO_val2014_000000212261.jpg
coco,193968,_ eating doughnuts with _,One lady is holding a stuffed rooster and smiling while the other is holding a donut in front of her open mouth.,http://images.cocodataset.org/val2014/COCO_val2014_000000193968.jpg
coco,207366,_ competing with _ for the soccer ball,Two young men playing a game of soccer.,http://images.cocodataset.org/val2014/COCO_val2014_000000207366.jpg
coco,452866,_ cutting a cake with _,A man and woman cut their special cake together.,http://images.cocodataset.org/val2014/COCO_val2014_000000452866.jpg
coco,248300,_ feeding _ cake,A man standing next to a girl eating a piece of cake.,http://images.cocodataset.org/val2014/COCO_val2014_000000248300.jpg
coco,204432,_ eating street food with _,A man and woman pose for a picture together,http://images.cocodataset.org/val2014/COCO_val2014_000000204432.jpg
coco,365626,_ working on laptops with _,People are on their laptops at he desks doodling.,http://images.cocodataset.org/val2014/COCO_val2014_000000365626.jpg
coco,533407,_ working on laptops with _,Two men with hard hats on next to laptops.,http://images.cocodataset.org/val2014/COCO_val2014_000000533407.jpg
coco,197756,_ showing _ something on a camera,A woman standing next to another woman holding a bottle of beer.,http://images.cocodataset.org/val2014/COCO_val2014_000000197756.jpg
coco,360170,_ dining with _,A group of people sit around a table at a restaurant.,http://images.cocodataset.org/val2014/COCO_val2014_000000360170.jpg
coco,553954,_ preparing for a sumo match with _,The two sumo wrestlers are facing each other with the ref between them.,http://images.cocodataset.org/val2014/COCO_val2014_000000553954.jpg
coco,384468,_ riding an elephant with _,A group of people riding a large gray elephant.,http://images.cocodataset.org/val2014/COCO_val2014_000000384468.jpg
coco,397890,_ dressing _,A  man getting his collar fixed by another man.,http://images.cocodataset.org/val2014/COCO_val2014_000000397890.jpg
coco,574178,_ carrying snowboards with _,Two people carrying snowboards and walking through the snow.,http://images.cocodataset.org/val2014/COCO_val2014_000000574178.jpg
coco,131276,_ waiting to order with _,A bakery with customer at the counter and various types of donuts in the display case in front of the customers.,http://images.cocodataset.org/val2014/COCO_val2014_000000131276.jpg
coco,234607,_ joking around with _,A man and a woman playing a game on the Nintendo Wii.,http://images.cocodataset.org/val2014/COCO_val2014_000000234607.jpg
coco,409491,_ flying a kite with _,A man and a woman standing in a field flying kites.,http://images.cocodataset.org/val2014/COCO_val2014_000000409491.jpg
coco,313955,_ batting against _,Two baseball teams playing a game of baseball near a church.,http://images.cocodataset.org/val2014/COCO_val2014_000000313955.jpg
coco,194790,_ eating pizza with _,Several people with several pizza posing for the camera.,http://images.cocodataset.org/val2014/COCO_val2014_000000194790.jpg
coco,221547,_ embracing _,a couple on a subway looks at each other,http://images.cocodataset.org/val2014/COCO_val2014_000000221547.jpg
coco,232488,_ working with _ on a computer,Two young men are looking at a computer screen.,http://images.cocodataset.org/val2014/COCO_val2014_000000232488.jpg
coco,23807,_ eating on the dock with _,Two people sitting on a dock eating sandwiches,http://images.cocodataset.org/val2014/COCO_val2014_000000023807.jpg
coco,308678,_ riding a motorboat with _,two men in in a white raft and a ship behind them,http://images.cocodataset.org/val2014/COCO_val2014_000000308678.jpg
coco,532007,_ riding horses with _,Three people riding horses on a beach next to the ocean..,http://images.cocodataset.org/val2014/COCO_val2014_000000532007.jpg
coco,558114,_ coaching _,Basketball players walking on court with coach in wearing dark suit.,http://images.cocodataset.org/val2014/COCO_val2014_000000558114.jpg
coco,550431,_ fixing _'s collar,A man adjusting another mans color in front of a painting.,http://images.cocodataset.org/val2014/COCO_val2014_000000550431.jpg
coco,306467,_ performing with _,The four men are performing in costumes.,http://images.cocodataset.org/val2014/COCO_val2014_000000306467.jpg
coco,240033,_ jumping with _,Boys on a sports field trying to catch the same frisbee.,http://images.cocodataset.org/val2014/COCO_val2014_000000240033.jpg
coco,547866,_ jumping for the frisbee with _,Two ultimate Frisbee players jumping to contest a Frisbee.,http://images.cocodataset.org/val2014/COCO_val2014_000000547866.jpg
coco,419789,_ riding a ski lift with _,Two skiiers are riding on a ski lift,http://images.cocodataset.org/val2014/COCO_val2014_000000419789.jpg
coco,423498,_ riding skateboards with _,two people riding skate boards on a city street,http://images.cocodataset.org/val2014/COCO_val2014_000000423498.jpg
coco,419503,_ ordering food from _,A restaurant employee is serving food at a buffet.,http://images.cocodataset.org/val2014/COCO_val2014_000000419503.jpg
coco,560662,_ playing basketball with _,A man in a blue jersey running towards a basketball.,http://images.cocodataset.org/val2014/COCO_val2014_000000560662.jpg
coco,62230,_ dunking against _,The basketball players are playing in a game,http://images.cocodataset.org/val2014/COCO_val2014_000000062230.jpg
coco,36420,_ competing with _ for the soccer ball,A woman kicks a soccer ball away from two opponents.,http://images.cocodataset.org/val2014/COCO_val2014_000000036420.jpg
coco,105234,_ celebrating with _,A man and woman standing in front of a cake.,http://images.cocodataset.org/val2014/COCO_val2014_000000105234.jpg
coco,99219,_ pitching to _,a person swinging a baseball bat at a baseball,http://images.cocodataset.org/val2014/COCO_val2014_000000099219.jpg
coco,81812,_ sharing food with _,A group of people are eating at a restaurant.,http://images.cocodataset.org/val2014/COCO_val2014_000000081812.jpg
coco,247839,_ raising a toast with _,A group of men and women raising their glasses in a toast,http://images.cocodataset.org/val2014/COCO_val2014_000000247839.jpg
coco,130909,_ cooking with _,A man in a kitchen instructing a woman on what to do,http://images.cocodataset.org/val2014/COCO_val2014_000000130909.jpg
coco,317410,_ packing luggage into a car with _,A couple of women standing in the back of a car with an open trunk.,http://images.cocodataset.org/val2014/COCO_val2014_000000317410.jpg
coco,203345,_ buying street food with _,A couple of people standing next to a food cart filled with smoke.,http://images.cocodataset.org/val2014/COCO_val2014_000000203345.jpg
coco,196355,_ riding horses with _,Two young boys on horses wearing pith helmets.,http://images.cocodataset.org/val2014/COCO_val2014_000000196355.jpg
coco,277020,_ serving food to _,A man sitting at a bar being served by a woman,http://images.cocodataset.org/val2014/COCO_val2014_000000277020.jpg
coco,11051,_ pinning a flower to _'s lapel,Girl looks back as she fixes flower on boy's suit,http://images.cocodataset.org/val2014/COCO_val2014_000000011051.jpg
coco,415420,_ celebrating a birthday with _,A bearded man in glasses is celebrating a birthday.,http://images.cocodataset.org/val2014/COCO_val2014_000000415420.jpg
coco,476939,_ consulting with _,two medical professionals inside of an hospital.,http://images.cocodataset.org/val2014/COCO_val2014_000000476939.jpg
coco,39211,_ working with _ on their laptops,A man sitting at a table with a laptop computer.,http://images.cocodataset.org/val2014/COCO_val2014_000000039211.jpg
coco,121817,_ sitting with _,A woman and a man sitting to each other  blue couch.,http://images.cocodataset.org/val2014/COCO_val2014_000000121817.jpg
coco,323442,_ having an outdoor meal with _,People enjoying a meal and wine under white umbrellas.,http://images.cocodataset.org/val2014/COCO_val2014_000000323442.jpg
coco,373713,_ presenting with _,Three men sit at a conference discussing a topic,http://images.cocodataset.org/val2014/COCO_val2014_000000373713.jpg
coco,409970,_ fixing _'s bike,a man sitting on a motorcycle in a bike shop,http://images.cocodataset.org/val2014/COCO_val2014_000000409970.jpg
coco,420916,_ sitting outside with _,a red park bench that is by some water,http://images.cocodataset.org/val2014/COCO_val2014_000000420916.jpg
coco,260478,_ laying on _'s shoulder,An odd couple of formal woman in black dress and pearls with casual boy in a cap and untidy clothes and hair.,http://images.cocodataset.org/val2014/COCO_val2014_000000260478.jpg
coco,516239,_ riding on top of a truck with _,A truck traveling down a road filled with people in the back.,http://images.cocodataset.org/val2014/COCO_val2014_000000516239.jpg
coco,356622,_ paddling with _,Four adults riding on a boat that is homemade.,http://images.cocodataset.org/val2014/COCO_val2014_000000356622.jpg
coco,56651,_ presenting _ with a cake,A woman handing another woman a birthday cake filled with candles.,http://images.cocodataset.org/val2014/COCO_val2014_000000056651.jpg
coco,252495,_ windsurfing with _,two people riding surf boards with sails,http://images.cocodataset.org/val2014/COCO_val2014_000000252495.jpg
coco,241129,_ lounging on a bed with _,Two hot women laying in bed together next to pillows.,http://images.cocodataset.org/val2014/COCO_val2014_000000241129.jpg
coco,356878,_ meeting with _,A woman sitting at a wooden table in front of an open laptop.,http://images.cocodataset.org/val2014/COCO_val2014_000000356878.jpg
coco,530520,_ sitting outside and working with _,Men are resting in a grassy area outside a building.,http://images.cocodataset.org/val2014/COCO_val2014_000000530520.jpg
coco,33845,_ working with _ on their laptops,A man sitting on a chair in front of a computer.,http://images.cocodataset.org/val2014/COCO_val2014_000000033845.jpg
coco,281679,_ eating outside with _,Two people sitting at a table with bottles and glasses.,http://images.cocodataset.org/val2014/COCO_val2014_000000281679.jpg
coco,13148,_ presiding over a wine tasting with _,Two men standing next to each other in front of a table full of alcohol.,http://images.cocodataset.org/val2014/COCO_val2014_000000013148.jpg
coco,308487,_ raising drinks with _,A group of people standing at a table with bottles of wine.,http://images.cocodataset.org/val2014/COCO_val2014_000000308487.jpg
coco,19456,_ buying food from _,A man carefully places the food on the pan as a small crowd watches.,http://images.cocodataset.org/val2014/COCO_val2014_000000019456.jpg
coco,199438,_ canoeing with _,a man and woman in a canoe with a young child holding oars,http://images.cocodataset.org/val2014/COCO_val2014_000000199438.jpg
coco,116149,_ dancing with _,some woman standing on stage doing a dance with umbrellas,http://images.cocodataset.org/val2014/COCO_val2014_000000116149.jpg
coco,414934,_ loading a surfboard into a car with _,Black and white photograph of people with surfboards next to a car.,http://images.cocodataset.org/val2014/COCO_val2014_000000414934.jpg
coco,20459,_ competing with _ for the frisbee,Two men playing a game of frisbee together.,http://images.cocodataset.org/val2014/COCO_val2014_000000020459.jpg
coco,528458,_ racing horses with _,A bunch of jockeys riding their horses around a track.,http://images.cocodataset.org/val2014/COCO_val2014_000000528458.jpg
coco,336360,_ selling produce with _,A woman standing over a table filled with bowls of oranges.,http://images.cocodataset.org/val2014/COCO_val2014_000000336360.jpg
coco,125936,_ buying food from _,People in a grocery story that sells fruit and drinks.,http://images.cocodataset.org/val2014/COCO_val2014_000000125936.jpg
coco,53949,_ offering a handshake to _,Men holding tennis rackets are shaking hands above a net.,http://images.cocodataset.org/val2014/COCO_val2014_000000053949.jpg
coco,420110,_ making food with _,two men in a kitchen making stuffed potatoes,http://images.cocodataset.org/val2014/COCO_val2014_000000420110.jpg
coco,236370,_ walking down the aisle with _,A crowd of people sitting in a room on to of a wooden floor.,http://images.cocodataset.org/val2014/COCO_val2014_000000236370.jpg
coco,365752,_ shaking hands with _,Two men in suits and ties shaking hands.,http://images.cocodataset.org/val2014/COCO_val2014_000000365752.jpg
coco,157214,_ holding up an umbrella for _,A man at a podium with another holding an umbrella over him.,http://images.cocodataset.org/val2014/COCO_val2014_000000157214.jpg
coco,443602,_ eating doughnuts with _,two people eating food off of a paper plate,http://images.cocodataset.org/val2014/COCO_val2014_000000443602.jpg
coco,73946,_ imitating a shark with _,A couple of men standing on either side of a surfboard.,http://images.cocodataset.org/val2014/COCO_val2014_000000073946.jpg
coco,452218,_ playing soccer against _,A group of young people playing a game of soccer.,http://images.cocodataset.org/val2014/COCO_val2014_000000452218.jpg
coco,77596,_ surfing with _,A man and woman holding surfboards close to the sea,http://images.cocodataset.org/val2014/COCO_val2014_000000077596.jpg
coco,133596,_ playing on the beach with _,Many young plays are playing soccer in the sand.,http://images.cocodataset.org/val2014/COCO_val2014_000000133596.jpg
coco,417965,_ inspecting a surfboard with _,Two men check a white surfboard on a bench.,http://images.cocodataset.org/val2014/COCO_val2014_000000417965.jpg
coco,213905,_ walking and talking with _,Two women walking on top of a tennis court holding tennis racquets.,http://images.cocodataset.org/val2014/COCO_val2014_000000213905.jpg
coco,12120,_ playing tennis with _,A couple of women playing a game of tennis on a tennis court.,http://images.cocodataset.org/val2014/COCO_val2014_000000012120.jpg
coco,245447,_ texting with _,Three woman and a man all sitting at a table on their cell phones.,http://images.cocodataset.org/val2014/COCO_val2014_000000245447.jpg
coco,286972,_ hiking with _,Three people walking on a hike in the outdoors.,http://images.cocodataset.org/val2014/COCO_val2014_000000286972.jpg
coco,377730,_ having drinks with _,"A group of people at a party, listening to a man talk.",http://images.cocodataset.org/val2014/COCO_val2014_000000377730.jpg
coco,419190,_ having drinks with _,Two women wearing sunglasses enjoying a glass of alcohol.,http://images.cocodataset.org/val2014/COCO_val2014_000000419190.jpg
coco,57672,_ rowing with _,The group paddles the boat down on the water.,http://images.cocodataset.org/val2014/COCO_val2014_000000057672.jpg
coco,344498,_ hanging out with _,Friends having a drink together in the kitchen,http://images.cocodataset.org/val2014/COCO_val2014_000000344498.jpg
coco,557923,_ riding bicycles with _,two people riding bicycles next to each other in a parking lot,http://images.cocodataset.org/val2014/COCO_val2014_000000557923.jpg
coco,581422,_ taking notes with _,Two men are sitting on a wooden crate with a cow next to them.,http://images.cocodataset.org/val2014/COCO_val2014_000000581422.jpg
coco,453166,_ displaying an award with _,A group of three soldiers standing next to each other.,http://images.cocodataset.org/val2014/COCO_val2014_000000453166.jpg
coco,302310,_ pouring _ a drink,two people standing close to one another holding a bottle and a cup,http://images.cocodataset.org/val2014/COCO_val2014_000000302310.jpg
coco,363594,_ meeting with _,Three men having a discussion in an office.,http://images.cocodataset.org/val2014/COCO_val2014_000000363594.jpg
coco,97924,_ loading a horse into a van with _,Three people are loading a horse into a horse trailer.,http://images.cocodataset.org/val2014/COCO_val2014_000000097924.jpg
coco,570381,_ raising glasses with _,A group of women are smiling while toasting with wine glasses.,http://images.cocodataset.org/val2014/COCO_val2014_000000570381.jpg
coco,307611,_ lounging and working on laptops with _,two people laying in bed operating separate laptops,http://images.cocodataset.org/val2014/COCO_val2014_000000307611.jpg
